scid,node_1,node_2
913894273817313281,033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025,0342a82e858b7ed032b2054639016a6f398cec11b9428db269c61bfae150bc6870
1020469936018882561,02607c9c92b7fa405dd27d8114d5ba1e6c04bf8757bef18b3649bffa2691d7638c,0337094f7fd7978b546777eefcabfdd5c5b54c953791837df442e8ac9bcacade87
796688533481259009,026cbaf4179f0d57e41087be3cf74c5a8eb73fdb9324353aef45decdaba5af78ac,02abee897f5ab347fb917b30bf184c4b3ee33bd81d568958193f0cf3b7f7b41b44
1020535906744008705,0217a309762fb94b9dcedfd16485ca2e52f3f3c8fa1cbab54e8f922fcf1454bbd7,02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69
991732000662028289,02d4bf0ef7e58384c5f14346897ab5f96021b7b2d77549aed93fc86bb122b6da9d,03118fcb96eb9473558fc8b9f17e5fc01bbd9a7aadba525d0bfd23632386f4a20b
993939819988254721,037c20dd6ad41f288b448d532093217eaab756aeefc9d30f526886fe0c4eac7a72,03ebf9f9a8bb74434cb32cc9cb2275139c61cc11857e566952111d883870fafe5b
953852725544681472,021e2ede208b8daddfdf3c17b80e81bbca63505eccb32b4437a0fa8aac8c0f0944,03faa22d5c2ca552578d5aa26693ecbe649ef32c964327a6bc53fb46b9e55f6e1c
1010541345930346496,0200000000727d3b67513c916f16975e3bf8f3304cf3fcf0ed855e2ae41888f461,03a2f676c58050a756130720a017f7a5b573f54862d12bfb35a81287355c23ca73
967045765415698436,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,039199b7b5146fa2b0bd00a4c97ccbc4950c079ad5f9f982a8b8f2d8e00c828cd9
955431624224800768,026205c9dd2928ba52a6ebcd86ebc1a69b4d6aed1e5ae750c32f67b3428fe3e5d8,03fbe8a32ae2b6f27148bd90025291b669eae99e6538b0454cb40714a231f3c11f
967931971824844801,03c7d41659d9192c552c52f904e41fb9f6022c964903de51e3b9c35eb41316cc57,03c8e5f583585cac1de2b7503a6ccd3c12ba477cfd139cd4905be504c2f48e86bd
1013650764796264456,033acb18b31498eb6503e06172dfd281b5b64df17b8a7cb6b2bcecfd89f275b755,03423790614f023e3c0cdaa654a3578e919947e4c3a14bf5044e7c787ebd11af1a
696448257242693632,031678745383bd273b4c3dbefc8ffbf4847d85c2f62d3407c0c980430b3257c403,03ae641aa89c4d2c0034b31bad23a4f80f841d593ddd52f7f35cf7896d0ef8a594
945639373568868353,0200000000727d3b67513c916f16975e3bf8f3304cf3fcf0ed855e2ae41888f461,02f4c77dcf12255ccf705c18b8d6b95e4f884910bf61e8aa21242607193a79da1b
1001603415925194753,023a8fd2ae53deae7a83246acc9e4723b250a4202730f527f8a7416c32a84ed15d,023d70f2f76d283c6c4e58109ee3a2816eb9d8feb40b23d62469060a2b2867b77f
1020233540988305408,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,028856c0eda9c4c6cf42deb5432242bdb96b588bd16286de8eecdae7213e8a7ad6
1006862379984158721,0397ab5dc35039269fd3318da9e455eedfa73a830839a28e2faab1158a64c919e3,03ccc570ec6aaff08d5435b3413f4b4af8175728a1ed244e4710121c8f5af6ea07
999898073420791813,0324ba2392e25bff76abd0b1f7e4b53b5f82aa53fddc3419b051b6c801db9e2247,03dbc10e29cf092b7d77cffc173d6c2f31cfe1ea948ebe1a01bbbb91f323bdd850
972932550761119745,02ad9affc8768fee98f2eb6423e2f848341287720e454a34a4cb5107a43faab31e,03afa7a8196dbca763ee6f9a34b634a7adc03f154e5d6979fe654db5606b5fb2b1
1000942609539530752,02439112f98b6f4828e1a7426bfbece166bd36837d7dea4225a75ebd1d96864a07,0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f
1020209351766638593,034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,0368999ab2419c66a99972cf2a04ba6863b0156f4143b2df75ba26dd4d8a4eefa2
997458257178918913,03271338633d2d37b285dae4df40b413d8c6c791fbee7797bc5dc70812196d7d5c,03e95b4144147cbb8f5009bf32d48314738135d02c28260c9d6f8a74454fb6dc5f
1017187893857353728,035542f0f213a5b6e985dff0e0fd973da01bd77325d44242fc325d0ea8eea3d312,0360bf75137ddd5aa7c34fb8aab78d9a0dd9e1a2c0a97ac5f28edc4ec3f04e069f
1015801409614970880,0290c9722262f78df35002923e202d67b53a51153d69970956862d984da1bc6351,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f
1013811293529833472,02cc6735172c6c53d893b97bb33db84017e10608c5e15085415dce98f24aebb859,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f
978443303105331201,03e4f3d7ccf98bdbf24085b948f204a6c0c0b4464a7572cbac85c746085b14bbc9,03f6ac15e12f2b365d08976d30b7b3298bc0bed4f29417d5cbcb32c91ccc37b075
1019982852378001416,02b7291fcf57fd64cb9610beedf37eac46212762608813ccf8090520701b94ae62,02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490
1014027897328893953,0221b02b49b24c7a398b32f59a9c18aa6517581cada44b4d98532cdab15e93f7d0,02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78
974889681452531713,02079ef6c2e732ef79f9b3612736551d30fcd8104b193b1e7cff209c50a71c94a2,02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490
911790908080979968,03284f74651198c2c35952a8e0204e68a824455f329f799c1368feb850572036e9,03eb9f088f62bb414b74b11e287624d5f05fd92b582658b47b4ed6048e0dd01404
863149613228228612,02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,02ec20f34bb94460f3d63780dfc24a4d4a1ddabc3bd86c09e1830c5b5db08953e5
997392286368792576,022f3c2f5f22157d14b9696b4f6cd4aba5496ddba8ff2a83f653b9031252b7ab0b,031f2669adab71548fad4432277a0d90233e3bc07ac29cfb0b3e01bd3fb26cb9fa
971853929856630785,02b3239d36d7e3e3216a9ad8250d5c01e9a9cbd1ea409b614936673146bc2671f3,03cd41d0064852d565d533af4274a83c0d1962aaf966c8adf87ed6e0ebeecb38c3
989719894269493250,03d9bbbb2e361a7c66df97b524d00ac895a04c9b3e5414cd55c1856e1fede4017d,03df75dccb85e82f4b5cf4a6bcb28b32ea12c878e809e89f4e3b35541eafebffff
967353628730327041,02787fa383a86494733aefc06caaf05108ef7aa2fbc3da78a557e14bf5b1120a11,031cecb697b2fbdcd265d233fc65442fdf8a3522a61ab1c727a9d6be673270cbfa
849608028092039169,020c92d71dfe47d49d322eed910064787973dff96c05a39d75a75d7e8f33aead4c,02abfbe63425b1ba4f245af72a0a85ba16cd13365704655b2abfc13e53ad338e02
940512351193923585,029627377f711902637d34fa3bbd9d32e0ba2382c237f07f1d670931b648f7dbf0,02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69
829736554448355329,029b81d1aaf177fa00c1c5796360163bfa98ee4d5d0daa54c6f510d9e237f376e9,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba
837092287140331521,033e48dcba57811821d8f952b2aa56753742e2cdfeb390eefc9efe83cb3299a357,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f
1017626598846758913,028522598e84d31c3b546ec2ac83436f4b6b5f0cbf35d2a7f166ae52e9b707af72,03ccc570ec6aaff08d5435b3413f4b4af8175728a1ed244e4710121c8f5af6ea07
1019286861570965506,03271338633d2d37b285dae4df40b413d8c6c791fbee7797bc5dc70812196d7d5c,03e0dcfad4ea28427ee109f7c09f62a1210b4576cdb5f079631f9ab3565b5cab44
746349592575541248,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,03d8a776dbb14f9a0017896756c19e6a7973f415cb6c7b1a206da6dd11ad9357f0
1001527549667770369,0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,036476b59b23f7275552ad2891f2a0c81f82e9074feb8f0b8f48f354ff6afccc39
1011132883166494721,02a63d4342d345b21889d4ee0f66a814a8d045849856660f0b1a818b4fd098c3d9,03ccc570ec6aaff08d5435b3413f4b4af8175728a1ed244e4710121c8f5af6ea07
963365700154818561,030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,0352a2bb7d2eb81cbfa03619a14b1571b47916df9cb76af3fbd73a5591fa2d489b
740606843366670337,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,02a362787865ae6b206cf9de807752a4f13e4b6af975575cd79c3e051b9f84c0b4
991772682575872001,025c644f64160761662483c24aedba90f47f81f74292c7678640cf688a4223caeb,0294ac3e099def03c12a37e30fe5364b1223fd60069869142ef96580c8439c2e0a
963550418103500800,022c402216eee911831d0d21e8ff5d9f2ac664b7c24cb674cf9e90b00f99a3d7c3,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a
1010147720819048451,02dc8e1989f6250411e6e30137ee1e984ad7f8d3aa51454f0a40faef0e98052381,0327317c267dc2c7b412cc2398ddc8d5e6053b306ca82634455f93ae0b6b5885c2
1012167523615113217,0389d515d4c86c5a3819155d5e6c1539fd9e712ef1ab2884927f32fc2ab03eafe0,03e86afe389d298f8f53a2f09fcc4d50cdd34e2fbd8f32cbd55583c596413705c2
1020126888371027968,0346335ef9221bf54dc2790db579361dcd6058138ddd84c04b277392545951a913,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f
1017527642880868353,03453e037171aa0c16386ef611b406fe16a51c2bb2704fb28b0e6657e29f180ed5,03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed
944833431630381057,03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,03f615d1064610b51244e59900ef858c632b6621562f2779fedddf6b558e070cda
992471971808673792,0206db3b9c7475b246d380987bb77cf55acb65e2b0913b6e7d97063efd6d3d3d95,03ccd4cfdf6971a4cd1a5ccfb8625e564dc581557204fcda824cfaf5b84f17e5e9
978223400653684737,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,03ab0f8760ec25a7970991929600fc88a375baa4e557c348bdb1a393a6fb3eceb8
934640958778638339,03c72f89b660de43fc5c77ef879cbf7846601af88befb80e436242909b14fd0495,03c8e5f583585cac1de2b7503a6ccd3c12ba477cfd139cd4905be504c2f48e86bd
801461513424732160,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,03aee568d90684e97f754a0d01133ff6412c5530a7665856abd0cec1f3f1fabb86
1013791502309785604,02f6155b106a9f92a13738833ec7e25da58fab1fdef3ac085571c3984bb277d547,033fc997c1622281b143fce0cce0711f18fdc8129684840b835d6a4c5ef9d49ddf
1018756896939507713,02e9ef2db53636ab4e610be8894c158c052e0aadd060345fc325b917be58b9fec2,03413cd663b1b622eacb9cd1d5d66237a0c7d934e03684b00c67470f07b8f26657
890814425260621828,033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,03c70d441175a2a1096dd69b91953aa1e609466708976e73b08a6a195dd350cfd0
978034284666814464,03d4516c895c508502a5cc540bbeab426eec9e0b5f8f95505beeace6686327e49f,03f2f708300996d5522488e59c37bbd3aeafc8aaebc3d727f98e09de1a9d46b975
915436888835948544,02bfafa3d4bddee3467a6163eb6ee540cf04723267c2955e053a4f33d03b898bbc,030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f
956083634577735681,022d420a0f91e3f1972a468285d86f322b5538ebacd040ac613cc536b9b7118ed6,03ceeaec6cb017d1ea8ad04a5dfb3facb24a28399d24624ecce8f319973de361d9
1014608439496409089,031492f7cb8b726a0b25a6d29ba3d81e8b324137b9050dc27d1a0e146a234b80f5,03c8e5f583585cac1de2b7503a6ccd3c12ba477cfd139cd4905be504c2f48e86bd
999155903191318529,020cb9b93492969c03d4dd24441e56b6a2c40361fc2033cdef43779dad72b43592,0340cfadaa3324e0dd176a9969be050114278f93260e1b6333bd2a2a2ea03c64a3
1010655695228895241,02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,031799c401adff643e20b825f9f84b9f9bcec7c311d7c7cc0218044a26f2a107d9
857345291322064897,031005b90058edcdb6a85e8071a5e9dd5bcd4eb0239355485b495e00e652a6b03a,035e4ff418fc8b5554c5d9eea66396c227bd429a3251c8cbc711002ba215bfc226
1003411013136809985,025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,02cad4ec4c8b0dc2c7035a1898f979c8c7169bdff74e01ad6ca7aea59d85c59e8b
771492125001187336,02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,02bfe975eb18b29455ee6d5c3a2dc6c8097cb4d9a38fb440ded1e464b33ccc9f60
961178771551354883,021744d86987a91958461117cd9e7c0e3160f7b86de11f5998018f4b4984a5c330,039cdd937f8d83fb2f78c8d7ddc92ae28c9dbb5c4827181cfc80df60dee1b7bf19
914902526123048960,03823ea7cb6d0ca121a5103b1898b4a954dd843a4e234eb1075669a15f011c57ed,0393a6f8fd63adc4d604fb4700904fbaf0903c5ea6b91e8a9751bd6ab6661c987b
888422987569823745,0263e61766a8805e013ae539c2eadb10c2e38a4e2ed22ab1c0651568f4ab2380e0,03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6
844132460090687488,02254f26976d6487f7664aa941e006642ac3f3974d20c19f4117069e5803418dbe,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f
1020256630777184257,027100442c3b79f606f80f322d98d499eefcb060599efc5d4ecb00209c2cb54190,02872ef1de8447368d58f2b14211c3eb751662a266465a8cfe8cc54ef5823c8752
982145358688813057,02051a247550d168811c7508e4a84246ed3a756a5eeb0b8947b9430e79e99c0c39,0217a309762fb94b9dcedfd16485ca2e52f3f3c8fa1cbab54e8f922fcf1454bbd7
582278268390342656,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,035c2823f8d1bfade1a30828a60bd7cc4384f991929be791cae39c4877f8652355
1019824522635706368,0324ba2392e25bff76abd0b1f7e4b53b5f82aa53fddc3419b051b6c801db9e2247,03614e7f16c2b5917594d8eb46424dd64c47468ae0e20594d41cd714bb3a511384
969182116670210048,02d0e03736cbfc73f3c005bc3770327df0e84bd69bc8e557c279887344deb8bce2,02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69
914183445521629185,02bfe975eb18b29455ee6d5c3a2dc6c8097cb4d9a38fb440ded1e464b33ccc9f60,03d2e20bc19d995098ba357157a9cfbfbfdff4b78fce5ec713128e988e0115d776
983680276853358618,026756a68c3437bdcdff8f43585db665fdd9585d082f4624d51bd0346bc396a73e,02e0af3c70bf42343316513e54683b10c01d906c04a05dfcd9479b90d7beed9129
1007378050963734529,02f6155b106a9f92a13738833ec7e25da58fab1fdef3ac085571c3984bb277d547,03df258c786d0241cbbe38063e82a02f251b937fbe4fd2d53187a43157129b8e7e
1014729385896902657,0337094f7fd7978b546777eefcabfdd5c5b54c953791837df442e8ac9bcacade87,03dd913490a6152292addba62644f458e3d7261fa939ff50ccfbc5af444e6b82e4
993304302252720129,02c953421bc7f07be6052920e46843d11e6d3ffc9986177c91f140d76c6ed3a3d4,03e13380639fbf0a3a990e74185ff966bc87780f448d2e8653900eff8e47b047bf
913994329458343936,0279f825bd719f651c5a6b1f2757a5a81da10e382a69bf24dfd47ca527930db4ae,038bcc6471941c7d6c14a8ce5b7159d8f73a3a0bb9a93e8896bcb892e14552658a
969726374838730752,02ceb27f3d4e32b83f37dff8bad8cc802dc0f380ca0193e90514ae25bc32c7542e,03488712604abc514c04c6f8c148f820df74522383dae0c94b4b9afa89b83288c1
1000887633916788737,02cb636e4c00127c8da7864d94a26b16a789dd4a082e0a9b7e2d99077b02fc050c,0310dfe64857489e08e93ee3663f04659c8a1953715be2c55553d1fc7fd8722201
1009909126839336960,022e2439b2b668c6e5b26a22462043c8e0721adb80e907700e7b0b440205d64440,02abfbe63425b1ba4f245af72a0a85ba16cd13365704655b2abfc13e53ad338e02
778231031607656448,0307c479b7ce720062d031f3b6b5471c05f46dcaf099901cdf345d0309cb4a718b,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba
960527860484800512,020c92d71dfe47d49d322eed910064787973dff96c05a39d75a75d7e8f33aead4c,0228ae27186af6ab1c2581d1772e46f60b0b974863332f52bdab7fd362594f642f
662225957882232833,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,0384cbcc619ed15a7b0d3ef1dabb7adf554ed58ce93ef3fb82bafd046e82f4fb97
995374682576650241,02ec20f34bb94460f3d63780dfc24a4d4a1ddabc3bd86c09e1830c5b5db08953e5,0337bb2986b5971fa6403541f8c4b0d9982d4db81eb1541b204a3e5a4b7e1651f9
833236299834589184,03ccd4cfdf6971a4cd1a5ccfb8625e564dc581557204fcda824cfaf5b84f17e5e9,03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6
1002231237107122177,02be8a325c61af50aebc2004e3a3db0dc8d255f2fb95036738392172f739fa1c3a,03413cd663b1b622eacb9cd1d5d66237a0c7d934e03684b00c67470f07b8f26657
878178837752840193,02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0
878978182641614849,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,02d5cc417b20f3c158986f97f1cf3970bec05f1e26b52b234ee22eec517461e8a5
997441764427759623,02eb9dfcbe445ea0366635e932db3bf78e95eb5241ba9bd3f1c72b48fa9f3fc234,0340cfadaa3324e0dd176a9969be050114278f93260e1b6333bd2a2a2ea03c64a3
914137266077892608,02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,034b3ecd8d87edf1e13aa23cb34c4f719d2faeeeae10010d44d91f5e432c8e4b5e
998152048922460161,0281013fe6009c1d5092a7a17ec4a61506ccde502664a60cc7c670568485720938,02c953421bc7f07be6052920e46843d11e6d3ffc9986177c91f140d76c6ed3a3d4
932772888627314689,02257c8ef33feaa880677b59a1168775b2a91c5472a1a7d7233941f57143ed6c71,02d0e03736cbfc73f3c005bc3770327df0e84bd69bc8e557c279887344deb8bce2
1017170301577527298,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,03979fd8dc3990d83314f2198db6aebab48dfa520c9d36776b3a529fd5f896051a
921924007251345408,02ec20f34bb94460f3d63780dfc24a4d4a1ddabc3bd86c09e1830c5b5db08953e5,039174f846626c6053ba80f5443d0db33da384f1dde135bf7080ba1eec465019c3
1006199374512324612,0337694505123a12a8fadd95523dcc235898ad3b80a06e4a63ca26fed68dd0d17c,03c523fe7f17a94079a3f7c5cad3e90229695a4cf663dcca56cf8bc3c19b1c5c67
927065323603165187,026c2595bddf44ca1eadb65ad26942b325616690d104442f8560a7faaf67c4c323,0324ba2392e25bff76abd0b1f7e4b53b5f82aa53fddc3419b051b6c801db9e2247
884165678475509761,02758d961750972030292701d85c90e332bc1b7d8db0e705df3f087d285f9caf06,02d8a1d22732b1e2097ddb074bc15b3d14234ea5a0655df2997a67255df5c74765
967374519443062788,03362ab599d1e8d5e8e02ce38e836a3cf1a6e59f047d7f02d12484f160a6bc76f6,033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025
924927873179451393,02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,03c7f13d2b8be26fcb555363f9459db305d568b7683f9f7fe66282f8d670aee5d7
892545056643022850,025ae40275ff32c9461ea7f65aa7ac8cdbf83814d2d9d2c402262fdcf69fd1f3d4,0294ac3e099def03c12a37e30fe5364b1223fd60069869142ef96580c8439c2e0a
855725710802747393,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,03f4b4638cc5f557a66b70c0bc0f4f03b7c1df7a21a598566d56d30c72d3ceff24
805535203895345152,0375579eb2db126f8773df5aaf3f550cfab997b04458f05cfbd7ac8a014bb211bd,0390822c16135481647a5ad352ea60aa43542cad9a9bc54429e7e01af6c4304c82
883994154631954433,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,02722639c5b09faad8f3db57edd6ac310818d5208d263664f9ba0c9da1aa8a1c1e
939099478540025860,03413fad64682198e5c740af24388a9d402485ab0b6f7bf05fa04e5a25a6e331b4,0364913d18a19c671bb36dd04d6ad5be0fe8f2894314c36a9db3f03c2d414907e1
1008793122504704001,03dd913490a6152292addba62644f458e3d7261fa939ff50ccfbc5af444e6b82e4,03e9c99fddf5aaa60e22c166622206947b1fb14ae2926f550f837af6aa83556bb8
1020473234581094400,024570df1d3cbf8a08537515b980d09937f5c9088fcd9af3e7522aa639f20d9167,027100442c3b79f606f80f322d98d499eefcb060599efc5d4ecb00209c2cb54190
802654483537199104,0358327cb80ab2a8db36a5924c62966c7b4a753045600df594aa3863ecb618cc5d,0366cbd739d2d55fecaa1010b69c26a47307e57e598a143d88f4d3ccbed0cd942d
914787077431099392,028bda4d8c0d34a0d777b8488d68d44ee1f2ed5006d8305a8650841af04ff01c17,03a32622b5350eea6c5bb16a73ddfa07af452b17b47f0d2ec7d33db884fe074d83
793868286013734912,02478e2fc963f74d0557a4bd821a743b18d51bbb589bfa124edf39aec95a65fc35,02e9046555a9665145b0dbd7f135744598418df7d61d3660659641886ef1274844
887531283719061505,0259ad05a14ed2ad2de7315f800b786d6e0765b25dcc2c737ecb5c7f6b5541972b,03b279522ced2ccd9d2c7d1fc500d24f567129fc12b9495a076e30a2e861fffb1d
983573624360140800,03c8e5f583585cac1de2b7503a6ccd3c12ba477cfd139cd4905be504c2f48e86bd,03d6b14390cd178d670aa2d57c93d9519feaae7d1e34264d8bbb7932d47b75a50d
1007611147507924992,022f35fc9fd1f8f6e55544eca0cb8e15bfc85eec5950ba42d8291827f8a36ae162,02ebc152eaaa97f67b1f67f7ecc30c629b24f3da30f07c2aad2cc2232236acc290
998857935356887046,02058a29920854e5088ade34a0f89ca9c89464d6d6595c2942eb13047580a1192b,020cb9b93492969c03d4dd24441e56b6a2c40361fc2033cdef43779dad72b43592
813209795119546369,033d8656219478701227199cbd6f670335c8d408a92ae88b962c49d4dc0e83e025,03af1c22a1720b74238bc9de420760d0d496bad2c83fd9397b479e7883fda945f6
946163840659947520,0202dfc1c6a94efead8a9f88236f2338345f7a2cc6924226e904e68f5ebc7dad20,024794bf6fdc1c238c910f574ae023c8c6620f90a549acb1a4338808d5ffcd5573
1016793169125638145,029f670766420210850a6c388b109d3a356896ff3adba3a0e262d4d8a74f225ff1,03c157946cc1cd376b929e36006e645fae490b1b1d4156b40db804e01b4bda48cd
1003924484988469249,024ffea6004a71735eaaf88f4f714afe2a88ae875e5dacfd5d71232d452867ca36,03ccc570ec6aaff08d5435b3413f4b4af8175728a1ed244e4710121c8f5af6ea07
969486681295814657,03d4516c895c508502a5cc540bbeab426eec9e0b5f8f95505beeace6686327e49f,03f1cef603724f0832a6cf14f8ecdc1f915d852a99575b916262067c5f677d5ec9
1012994356551352321,022ea68ac7588959a6a4829a5ff176c296329d614b90b3f5f4456b5d6130ea50f6,0248ad57bf3b0b256dd722992b44080533e10090a160c7d54421098a994c3fc9e9
1012041079812194304,0278f36bfc5a0038abc57b4e59edf8929283b58788256e019c4447a2990c0d9e00,0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f
714195474509594624,032ebdae3314f072acd70e66e18572e6ba27f96918009369585e7cdcf36af3cf9e,035430a842187f9d27d639b05151f2100fb3e8370a0375e3c1c0ca8257cbe054d4
996923894425059328,025ddd534168f01915299316e362ec8c47aa9d166f4a00941f9866dc4de0d47cf9,02bcbd38b4cbd850b7f737295e5d2656b04b5770fa30f8902646f09c1d9ed72dd5
936021945352454145,02e8f4b19c80c517e7d771403dde07bcfe422ca60930cd529196a26ad8f2aa8ed8,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f
988318016982220801,034ea80f8b148c750463546bd999bf7321a0e6dfc60aaf84bd0400a2e8d376c0d5,03d8030d99b91d13728c2005121d3bffc3855b8674cd87319d116622f908fe8319
1007056993639596033,02ce014625788a61411398f83c945375663972716029ef9d8916719141dc109a1c,03f26728c7a6d27be736d05070facc7d7a55d89fd9abd0afbc662530b088bf6ec0
1008557827075342337,038607b58550d272ce8a058b77bc7a00e099687531359074bb600477f6bb7d1764,03fe47fdfea0f25fad0013498e8d6cec348ae3d673841ec25ee94f87c21af16ed8
1011513314225750017,02fa1fdd2c60c755fa73e7fd22a48f0f91f680402323c29eb07e6be13103d0b676,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f
1020045524503822337,0215bea618806194ad88b80de8bc11c6391edb2fa1beeea6174305856596faeee8,023d9c506d636d6fb215c3995609447fa2e7b136550884596f8d8cbfbff23b2479
999232868931862529,029ca6d8397617d1bbe42714613dce0f262aa4db67123431113a148f5467029a0b,03db10aa09ff04d3568b0621750794063df401e6853c79a21a83e1a3f3b5bfb0c8
1017706863235432452,03055d3f08f9bf7725dc0644192f045e3466995db33c7464b0e32fb3542d866b87,03e86afe389d298f8f53a2f09fcc4d50cdd34e2fbd8f32cbd55583c596413705c2
1017687072030457857,036b4069cdb1c0e9b16b2e8141d45c2750a9e494a91e302edb92f85737b0166f37,03ca171e97e2e86f9e4682bc9fff84868f6d2ffd605b73667fd56b14e0797e44f8
1020352288293322752,02254f26976d6487f7664aa941e006642ac3f3974d20c19f4117069e5803418dbe,03fe47fdfea0f25fad0013498e8d6cec348ae3d673841ec25ee94f87c21af16ed8
1003348340949909504,038b1df7cf7de84a8fd0027a0e18b3d4ecb608786a0e30b9d156249653a50f82b6,03afa7a8196dbca763ee6f9a34b634a7adc03f154e5d6979fe654db5606b5fb2b1
895820501809496065,02ee625bb15e64a4b053c31d111ee608a4300f7661f55d0635a0dd08cab52e9025,03cc1d0932bb99b0697f5b5e5961b83ab7fd66f1efc4c9f5c7bad66c1bcbe78f02
1005317566273880064,03598656c47982eacdc64f0e18074ad7eec085f116055db40063a19f4e23b3d406,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba
775684562784288769,033e48dcba57811821d8f952b2aa56753742e2cdfeb390eefc9efe83cb3299a357,03f98360dfdec2c58f2bd7c8ae35c835ecdd89a6adf57b63101e8dc546bd53f80c
1011339591336132608,0327317c267dc2c7b412cc2398ddc8d5e6053b306ca82634455f93ae0b6b5885c2,03a01da97af71f7859cd1b2b6a70f221ecd49f6eabf0bf1e267bae9570b47232a6
1020266526370496515,0391904d140fdf88d19423513945a5fcc49c606521b65a85f6d6fe46ebdd1c7665,03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed
989663819188469761,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,03ded19c645f8f58e8f9a072a5d640174b0c3b97c37863ff4f36d8dad761f6b37b
993571483536850945,02c953421bc7f07be6052920e46843d11e6d3ffc9986177c91f140d76c6ed3a3d4,03061c8765fed53e64f61416829d39381db001e7f448eb5d41274a9d96eb2d27ce
